Game,Calss,Type_Weapon,Name,Damage,Use Time,Critic Chance,Fire Rate,DPS,Difficulty,Event,Name Boss,Life,Average Defense,Damage Reduction,Average Damage,No_Hits,Number_Hits_FLOAT,Number_Hits_INT,Columna1
Terraria,Melee,Sword,Platinum Shortsword,13,10,0.04,6,78,Master,Boss,Eye of Cthulhu,4641,10,5,45,73,63.57534247,64,
Terraria,Melee,Sword,Tentacle Spike,19,23,0.04,2.608695652,49.56521739,Master,Boss,Brain of Cthulhu,2709,14,7,81,42.56521739,63.64351379,64,
Terraria,Melee,Boomerang,Possessed Hatchet,80,14,0.04,4.285714286,342.8571429,Expert,Boss,Golem - Second Form,22500,26,13,115,329.8571429,68.21134689,69,
Terraria,Melee,Sword,Pearlwood Sword,11,21,0.04,2.857142857,31.42857143,Expert,Boss,Skeletron Hand,1560,14,7,44,24.42857143,63.85964912,64,
Terraria,Melee,Sword,Ham Bat,57,20,0.04,3,171,Normal,Boss,Golem Fist - First Form,10000,28,14,59,157,63.69426752,64,
Terraria,Melee,Weapon,Shadow Jousting Lance,108,24,0.04,2.5,270,Master,Boss,Spazmatism Second Form,17594,28,14,176,256,68.7265625,69,
Terraria,Melee,Weapon,Shadow Jousting Lance,108,24,0.04,2.5,270,Master,Boss,Prime Saw,17212,38,19,142,251,68.57370518,69,
Terraria,Melee,Weapon,Shadow Jousting Lance,108,24,0.04,2.5,270,Master,Boss,Prime Vice,17212,34,17,132,253,68.03162055,69,
Terraria,Melee,Weapon,Starlight,80,18,0.14,3.333333333,266.6666667,Master,Boss,Prime Vice,17212,34,17,132,249.6666667,68.93991988,69,
Terraria,Melee,Yoyo,Kraken,95,25,0.14,2.4,228,Master,Boss,Deerclops,15172,10,5,82,223,68.03587444,69,
Terraria,Melee,Flail,Golem Fist,90,24,0.04,2.5,225,Expert,Boss,Eater of Worlds,15120,6.67,3.34,28.33,221.66,68.21257782,69,
Terraria,Melee,Flail,Golem Fist,90,24,0.04,2.5,225,Master,Boss,Deerclops,15172,10,5,82,220,68.96363636,69,
Terraria,Melee,Sword,Tentacle Spike,19,23,0.04,2.608695652,49.56521739,Normal,Boss,Eye of Cthulhu,2800,10,5,15,44.56521739,62.82926829,63,
Terraria,Melee,Sword,Gold Broadsword,15,18,0.04,3.333333333,50,Normal,Boss,Eye of Cthulhu,2800,10,5,15,45,62.22222222,63,
Terraria,Melee,Sword,Falcon Blade,25,20,0.04,3,75,Normal,Boss,Skeletron,4400,10,5,32,70,62.85714286,63,
Terraria,Melee,Sword,Bladetongue,55,28,0.04,2.142857143,117.8571429,Normal,Boss,Deerclops,7000,10,5,27.33,112.8571429,62.02531643,63,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Master,Boss,Retinazer Second Form,15300,20,10,137,245,62.44897959,63,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Expert,Boss,Golem Fist - First Form,15000,28,14,94,241,62.2406639,63,
Terraria,Melee,Sword,Christmas Tree Sword,86,23,0.04,2.608695652,224.3478261,Master,Boss,Prime Cannon,13387,23,11.5,158,212.8478261,62.89469921,63,
Terraria,Melee,Flail,Drippler Crippler,110,40,0.04,1.5,165,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,153.5,68.40390879,69,
Terraria,Melee,Sword,Gold Broadsword,15,18,0.04,3.333333333,50,Expert,Boss,King Slime,2800,10,5,64,45,62.22222222,63,
Terraria,Melee,Sword,Gold Broadsword,15,18,0.04,3.333333333,50,Master,Boss,Brain of Cthulhu,2709,14,7,81,43,63,63,
Terraria,Melee,Sword,Tentacle Spike,19,23,0.04,2.608695652,49.56521739,Expert,Boss,King Slime,2800,10,5,64,44.56521739,62.82926829,63,
Terraria,Melee,Sword,Tragic Umbrella,15,22,0.04,2.727272727,40.90909091,Expert,Boss,Brain of Cthulhu,2125,14,7,54,33.90909091,62.66756032,63,
Terraria,Melee,Sword,Zombie Arm,15,22,0.04,2.727272727,40.90909091,Expert,Boss,Brain of Cthulhu,2125,14,7,54,33.90909091,62.66756032,63,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Master,Boss,Skeletron Hand,1989,14,7,66,32,62.15625,63,
Terraria,Melee,Sword,The Horsemans Blade,75,26,0.04,2.307692308,173.0769231,Normal,Boss,Golem Fist - First Form,10000,28,14,59,159.0769231,62.86266924,63,
Terraria,Melee,Sword,Adamantite Sword,61,21,0.04,2.857142857,174.2857143,Normal,Boss,Golem Fist - First Form,10000,28,14,59,160.2857143,62.38859179,63,
Terraria,Melee,Sword,Influx Waver,100,20,0.04,3,300,Normal,Boss,Queen Slime,18000,26,13,70,287,62.71777003,63,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Normal,Boss,Brain of Cthulhu,1250,14,7,30,20.27272727,61.65919283,62,
Terraria,Melee,Sword,Palladium Sword,45,25,0.04,2.4,108,Normal,Boss,Prime Laser,6000,20,10,39.5,98,61.2244898,62,
Terraria,Melee,Sword,Blue Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Sword,Green Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Sword,Orange Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Sword,Purple Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Boomerang,Trimarang,21,22,0.04,2.727272727,57.27272727,Master,Boss,King Slime,3570,10,5,96,52.27272727,68.29565218,69,
Terraria,Melee,Spear,Swordfish,19,20,0.04,3,57,Master,Boss,King Slime,3570,10,5,96,52,68.65384615,69,
Terraria,Melee,Sword,Red Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Sword,White Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Sword,Yellow Phasesaber,42,20,0.04,3,126,Normal,Boss,Prime Cannon,7000,23,11.5,55,114.5,61.13537118,62,
Terraria,Melee,Weapon,Chain Knife,12,20,0.04,3,36,Master,Boss,Skeletron Hand,1989,14,7,66,29,68.5862069,69,
Terraria,Melee,Sword,Death Sickle,57,25,0.04,2.4,136.8,Normal,Boss,Wall of Flesh,8000,12,6,50,130.8,61.16207951,62,
Terraria,Melee,Sword,Titanium Sword,58,25,0.04,2.4,139.2,Normal,Boss,Retinazer Second Form,8000,20,10,51,129.2,61.91950464,62,
Terraria,Melee,Sword,Zenith,190,30,0.14,2,380,Expert,Boss,Golem - Second Form,22500,26,13,115,367,61.30790191,62,
Terraria,Melee,Sword,Keybrand,105,20,0.2,3,315,Master,Boss,Eater of Worlds,19224,6.67,3.34,43,311.66,61.68260284,62,
Terraria,Melee,Weapon,Psycho Knife,85,8,0.04,7.5,637.5,Expert,Boss,Skeletron Prime,42000,36,18,118.5,619.5,67.79661017,68,
Terraria,Melee,Weapon,Psycho Knife,85,8,0.04,7.5,637.5,Expert,Boss,Plantera,42000,36,18,95,619.5,67.79661017,68,
Terraria,Melee,Weapon,Daybreak,150,16,0.04,3.75,562.5,Expert,Boss,Golem Head - First Form,37500,20,10,96.67,552.5,67.87330317,68,
Terraria,Melee,Sword,Influx Waver,100,20,0.04,3,300,Master,Boss,Spazmatism Second Form,17594,28,14,176,286,61.51748252,62,
Terraria,Melee,Sword,Influx Waver,100,20,0.04,3,300,Master,Boss,Prime Saw,17212,38,19,142,281,61.25266904,62,
Terraria,Melee,Sword,True Excalibur,72,18,0.04,3.333333333,240,Master,Boss,Wall of Flesh,14280,18,9,225,231,61.81818182,62,
Terraria,Melee,Sword,True Excalibur,72,18,0.04,3.333333333,240,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,226,61.0619469,62,
Terraria,Melee,Sword,True Excalibur,72,18,0.04,3.333333333,240,Expert,Boss,Prime Saw,13500,38,19,95,221,61.08597285,62,
Terraria,Melee,Yoyo,The Eye of Cthulhu,115,25,0.04,2.4,276,Master,Boss,Spazmatism Second Form,17594,28,14,176,262,67.15267176,68,
Terraria,Melee,Sword,Cutlass,53,16,0.04,3.75,198.75,Expert,Boss,Deerclops,11900,10,5,54.67,193.75,61.41935484,62,
Terraria,Melee,Yoyo,Kraken,95,25,0.14,2.4,228,Expert,Boss,Eater of Worlds,15120,6.67,3.34,28.33,224.66,67.30170035,68,
Terraria,Melee,Sword,Beam Sword,52,20,0.04,3,156,Expert,Boss,Prime Laser,9000,20,10,74.5,146,61.64383562,62,
Terraria,Melee,Sword,Palladium Sword,45,25,0.04,2.4,108,Master,Boss,Queen Bee,6069,18,9,73.5,99,61.3030303,62,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Flail,Anchor,70,20,0.04,3,210,Master,Boss,Prime Cannon,13387,23,11.5,158,198.5,67.44080605,68,
Terraria,Melee,Spear,Obsidian Swordfish,70,20,0.24,3,210,Master,Boss,Prime Cannon,13387,23,11.5,158,198.5,67.44080605,68,
Terraria,Melee,Weapon,Scourge of the Corruptor,70,20,0.04,3,210,Master,Boss,Prime Cannon,13387,23,11.5,158,198.5,67.44080605,68,
Terraria,Melee,Spear,North Pole,73,25,0.04,2.4,175.2,Master,Boss,Skeletron,11220,18.5,9.25,105,165.95,67.61072612,68,
Terraria,Melee,Spear,North Pole,73,25,0.04,2.4,175.2,Expert,Boss,Wall of Flesh,11200,18,9,150,166.2,67.38868833,68,
Terraria,Melee,Sword,Orange Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Sword,Purple Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Yoyo,Reds Throw,70,25,0.04,2.4,168,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,156.5,67.09265176,68,
Terraria,Melee,Yoyo,Valkyrie Yoyo,70,25,0.04,2.4,168,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,156.5,67.09265176,68,
Terraria,Melee,Yoyo,Yelets,60,25,0.04,2.4,144,Expert,Boss,Prime Laser,9000,20,10,74.5,134,67.1641791,68,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Expert,Boss,Skeletron,8800,18.5,9.25,70,130.75,67.3040153,68,
Terraria,Melee,Sword,Red Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Sword,White Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Sword,Yellow Phaseblade,26,18,0.04,3.333333333,86.66666667,Expert,Boss,Queen Bee,4760,18,9,49,77.66666667,61.28755365,62,
Terraria,Melee,Sword,Muramasa,24,18,0.04,3.333333333,80,Master,Boss,Eye of Cthulhu,4641,10,5,45,75,61.88,62,
Terraria,Melee,Sword,Classy Cane,16,15,0.04,4,64,Expert,Boss,Eye of Cthulhu,3640,10,5,30,59,61.69491525,62,
Terraria,Melee,Sword,Ice Blade,17,20,0.06,3,51,Master,Boss,Brain of Cthulhu,2709,14,7,81,44,61.56818182,62,
Terraria,Melee,Sword,Lights Bane,17,20,0.04,3,51,Master,Boss,Brain of Cthulhu,2709,14,7,81,44,61.56818182,62,
Terraria,Melee,Yoyo,Hel-Fire,41,25,0.04,2.4,98.4,Master,Boss,Queen Bee,6069,18,9,73.5,89.4,67.88590604,68,
Terraria,Melee,Sword,Bat Bat,31,45,0.04,1.333333333,41.33333333,Expert,Boss,Brain of Cthulhu,2125,14,7,54,34.33333333,61.89320389,62,
Terraria,Melee,Sword,Slap Hand,55,20,0.19,3,165,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,162.66,61.78531907,62,
Terraria,Melee,Sword,Slap Hand,55,20,0.19,3,165,Normal,Boss,Prime Saw,9000,38,19,56,146,61.64383562,62,
Terraria,Melee,Yoyo,Hive-Five,24,25,0.04,2.4,57.6,Master,Boss,King Slime,3570,10,5,96,52.6,67.87072243,68,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Normal,Boss,Golem - Second Form,15000,26,13,72,242,61.98347107,62,
Terraria,Melee,Sword,Zenith,190,30,0.14,2,380,Normal,Boss,Spazmatism First Form,23000,10,5,50,375,61.33333333,62,
Terraria,Melee,Sword,Ice Blade,17,20,0.06,3,51,Normal,Boss,Eye of Cthulhu,2800,10,5,15,46,60.86956522,61,
Terraria,Melee,Sword,Lights Bane,17,20,0.04,3,51,Normal,Boss,Eye of Cthulhu,2800,10,5,15,46,60.86956522,61,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Expert,Boss,Skeletron Hand,1560,14,7,44,23,67.82608696,68,
Terraria,Melee,Weapon,Daybreak,150,16,0.04,3.75,562.5,Master,Boss,Queen Slime,36720,26,13,210,549.5,66.82438581,67,
Terraria,Melee,Yoyo,Terrarian,190,25,0.14,2.4,456,Expert,Boss,Retinazer First Form,30000,10,5,76,451,66.51884701,67,
Terraria,Melee,Sword,Purple Clubberfish,35,35,0.04,1.714285714,60,Normal,Boss,Queen Bee,3400,8,4,26,56,60.71428571,61,
Terraria,Melee,Sword,Volcano,40,40,0.04,1.5,60,Normal,Boss,Queen Bee,3400,8,4,26,56,60.71428571,61,
Terraria,Melee,Weapon,Sky Dragons Fury,140,30,0.04,2,280,Master,Boss,Spazmatism Second Form,17594,28,14,176,266,66.14285714,67,
Terraria,Melee,Yoyo,The Eye of Cthulhu,115,25,0.04,2.4,276,Master,Boss,Prime Saw,17212,38,19,142,257,66.97276265,67,
Terraria,Melee,Yoyo,The Eye of Cthulhu,115,25,0.04,2.4,276,Master,Boss,Prime Vice,17212,34,17,132,259,66.45559846,67,
Terraria,Melee,Sword,Bee Keeper,26,20,0.04,3,78,Normal,Boss,Skeletron,4400,10,5,32,73,60.2739726,61,
Terraria,Melee,Sword,Platinum Shortsword,13,10,0.04,6,78,Normal,Boss,Skeletron,4400,10,5,32,73,60.2739726,61,
Terraria,Melee,Sword,Ice Sickle,50,25,0.04,2.4,120,Normal,Boss,Deerclops,7000,10,5,27.33,115,60.86956522,61,
Terraria,Melee,Sword,Nights Edge,42,21,0.04,2.857142857,120,Normal,Boss,Deerclops,7000,10,5,27.33,115,60.86956522,61,
Terraria,Melee,Sword,Orichalcum Sword,50,25,0.04,2.4,120,Normal,Boss,Deerclops,7000,10,5,27.33,115,60.86956522,61,
Terraria,Melee,Flail,Golem Fist,90,24,0.04,2.5,225,Master,Boss,Wall of Flesh,14280,18,9,225,216,66.11111111,67,
Terraria,Melee,Sword,Frostbrand,49,23,0.04,2.608695652,127.826087,Normal,Boss,Prime Cannon,7000,23,11.5,55,116.326087,60.17566808,61,
Terraria,Melee,Sword,Titanium Sword,58,25,0.04,2.4,139.2,Normal,Boss,Wall of Flesh,8000,12,6,50,133.2,60.06006006,61,
Terraria,Melee,Sword,Influx Waver,100,20,0.04,3,300,Master,Boss,Prime Vice,17212,34,17,132,283,60.81978799,61,
Terraria,Melee,Weapon,Shadowflame Knife,38,12,0.07,5,190,Expert,Boss,Retinazer Second Form,12000,20,10,91.33,180,66.66666667,67,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Expert,Boss,Eater of Worlds,15120,6.67,3.34,28.33,251.66,60.08106175,61,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Master,Boss,Deerclops,15172,10,5,82,250,60.688,61,
Terraria,Melee,Sword,True Excalibur,72,18,0.04,3.333333333,240,Expert,Boss,Prime Vice,13500,34,17,88,223,60.53811659,61,
Terraria,Melee,Sword,Cutlass,53,16,0.04,3.75,198.75,Master,Boss,Prime Laser,11475,20,10,111.5,188.75,60.79470199,61,
Terraria,Melee,Sword,Gold Shortsword,12,11,0.04,5.454545455,65.45454545,Expert,Boss,Eye of Cthulhu,3640,10,5,30,60.45454545,60.21052632,61,
Terraria,Melee,Sword,Classy Cane,16,15,0.04,4,64,Master,Boss,King Slime,3570,10,5,96,59,60.50847458,61,
Terraria,Melee,Sword,Ice Blade,17,20,0.06,3,51,Expert,Boss,King Slime,2800,10,5,64,46,60.86956522,61,
Terraria,Melee,Sword,Lights Bane,17,20,0.04,3,51,Expert,Boss,King Slime,2800,10,5,64,46,60.86956522,61,
Terraria,Melee,Sword,Silver Broadsword,14,20,0.04,3,42,Expert,Boss,Brain of Cthulhu,2125,14,7,54,35,60.71428571,61,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Master,Boss,Skeletron Hand,1989,14,7,66,33,60.27272727,61,
Terraria,Melee,Sword,Slap Hand,55,20,0.19,3,165,Normal,Boss,Spazmatism Second Form,9200,28,14,67.5,151,60.92715232,61,
Terraria,Melee,Sword,Slap Hand,55,20,0.19,3,165,Normal,Boss,Prime Vice,9000,34,17,50,148,60.81081081,61,
Terraria,Melee,Boomerang,Combat Wrench,25,15,0.04,4,100,Master,Boss,Queen Bee,6069,18,9,73.5,91,66.69230769,67,
Terraria,Melee,Sword,Flying Dragon,180,25,0.04,2.4,432,Normal,Boss,Moon Lords Hand,25000,40,20,70,412,60.67961165,61,
Terraria,Melee,Spear,Ghastly Glaive,45,27,0.04,2.222222222,100,Master,Boss,Queen Bee,6069,18,9,73.5,91,66.69230769,67,
Terraria,Melee,Sword,Meowmere,200,14,0.04,4.285714286,857.1428571,Normal,Boss,Moon Lords Core,50000,70,35,0,822.1428571,60.81668115,61,
Terraria,Melee,Weapon,Sleepy Octopod,50,30,0.04,2,100,Master,Boss,Queen Bee,6069,18,9,73.5,91,66.69230769,67,
Terraria,Melee,Sword,Cutlass,53,16,0.04,3.75,198.75,Master,Boss,Skeletron,11220,18.5,9.25,105,189.5,59.20844327,60,
Terraria,Melee,Boomerang,Thorn Chakram,25,15,0.04,4,100,Master,Boss,Queen Bee,6069,18,9,73.5,91,66.69230769,67,
Terraria,Melee,Sword,Cutlass,53,16,0.04,3.75,198.75,Expert,Boss,Wall of Flesh,11200,18,9,150,189.75,59.02503294,60,
Terraria,Melee,Spear,Mythril Halberd,35,26,0.04,2.307692308,80.76923077,Expert,Boss,Queen Bee,4760,18,9,49,71.76923077,66.32368703,67,
Terraria,Melee,Sword,Beam Sword,52,20,0.04,3,156,Expert,Boss,Skeletron,8800,18.5,9.25,70,146.75,59.96592845,60,
Terraria,Melee,Sword,Breaker Blade,43,29,0.04,2.068965517,88.96551724,Expert,Boss,Queen Bee,4760,18,9,49,79.96551724,59.52565761,60,
Terraria,Melee,Boomerang,Bloody Machete,15,15,0.04,4,60,Expert,Boss,Eye of Cthulhu,3640,10,5,30,55,66.18181818,67,
Terraria,Melee,Sword,Exotic Scimitar,20,18,0.04,3.333333333,66.66666667,Expert,Boss,Eye of Cthulhu,3640,10,5,30,61.66666667,59.02702702,60,
Terraria,Melee,Sword,Starfury,22,20,0.04,3,66,Expert,Boss,Eye of Cthulhu,3640,10,5,30,61,59.67213115,60,
Terraria,Melee,Sword,Enchanted Sword,23,21,0.04,2.857142857,65.71428571,Expert,Boss,Eye of Cthulhu,3640,10,5,30,60.71428571,59.95294118,60,
Terraria,Melee,Sword,Gold Shortsword,12,11,0.04,5.454545455,65.45454545,Master,Boss,King Slime,3570,10,5,96,60.45454545,59.05263158,60,
Terraria,Melee,Sword,Blood Butcherer,22,25,0.04,2.4,52.8,Master,Boss,Brain of Cthulhu,2709,14,7,81,45.8,59.14847162,60,
Terraria,Melee,Sword,Gladius,15,21,0.04,2.857142857,42.85714286,Expert,Boss,Brain of Cthulhu,2125,14,7,54,35.85714286,59.2629482,60,
Terraria,Melee,Yoyo,Terrarian,190,25,0.14,2.4,456,Expert,Boss,Queen Slime,28800,26,13,140,443,65.01128668,66,
Terraria,Melee,Sword,Ham Bat,57,20,0.04,3,171,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,168.66,59.58733547,60,
Terraria,Melee,Sword,Ham Bat,57,20,0.04,3,171,Normal,Boss,Prime Saw,9000,38,19,56,152,59.21052632,60,
Terraria,Melee,Sword,Terra Blade,85,18,0.04,3.333333333,283.3333333,Normal,Boss,Golem Head - Second Form,16000,32,16,80,267.3333333,59.85037407,60,
Terraria,Melee,Sword,Keybrand,105,20,0.2,3,315,Normal,Boss,Queen Slime,18000,26,13,70,302,59.60264901,60,
Terraria,Melee,Sword,Flying Dragon,180,25,0.04,2.4,432,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,422,59.24170616,60,
Terraria,Melee,Weapon,Sky Dragons Fury,140,30,0.04,2,280,Master,Boss,Prime Saw,17212,38,19,142,261,65.94636015,66,
Terraria,Melee,Weapon,Sky Dragons Fury,140,30,0.04,2,280,Master,Boss,Prime Vice,17212,34,17,132,263,65.44486692,66,
Terraria,Melee,Yoyo,Kraken,95,25,0.14,2.4,228,Master,Boss,Wall of Flesh,14280,18,9,225,219,65.20547945,66,
Terraria,Melee,Flail,Golem Fist,90,24,0.04,2.5,225,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,211,65.4028436,66,
Terraria,Melee,Flail,Golem Fist,90,24,0.04,2.5,225,Expert,Boss,Prime Saw,13500,38,19,95,206,65.53398058,66,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Normal,Boss,King Slime,2000,10,5,40,34,58.82352941,59,
Terraria,Melee,Sword,Blood Butcherer,22,25,0.04,2.4,52.8,Normal,Boss,Eye of Cthulhu,2800,10,5,15,47.8,58.57740586,59,
Terraria,Melee,Sword,Flymeal,15,17,0.04,3.529411765,52.94117647,Normal,Boss,Eye of Cthulhu,2800,10,5,15,47.94117647,58.40490798,59,
Terraria,Melee,Sword,Muramasa,24,18,0.04,3.333333333,80,Normal,Boss,Skeletron,4400,10,5,32,75,58.66666667,59,
Terraria,Melee,Sword,Mythril Sword,49,26,0.04,2.307692308,113.0769231,Normal,Boss,Prime Laser,6000,20,10,39.5,103.0769231,58.20895521,59,
Terraria,Melee,Sword,Seedler,50,23,0.04,2.608695652,130.4347826,Normal,Boss,Prime Cannon,7000,23,11.5,55,118.9347826,58.85578505,59,
Terraria,Melee,Sword,True Nights Edge,70,32,0.04,1.875,131.25,Normal,Boss,Prime Cannon,7000,23,11.5,55,119.75,58.45511482,59,
Terraria,Melee,Yoyo,Yelets,60,25,0.04,2.4,144,Expert,Boss,Skeletron,8800,18.5,9.25,70,134.75,65.30612245,66,
Terraria,Melee,Sword,Tizona,55,25,0.04,2.4,132,Normal,Boss,Prime Cannon,7000,23,11.5,55,120.5,58.09128631,59,
Terraria,Melee,Sword,Keybrand,105,20,0.2,3,315,Master,Boss,Spazmatism Second Form,17594,28,14,176,301,58.45182724,59,
Terraria,Melee,Sword,Keybrand,105,20,0.2,3,315,Master,Boss,Prime Saw,17212,38,19,142,296,58.14864865,59,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Mechdusa,273000,10,5,,135,2022.222222,2023,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,The Destroyer,80000,30,15,52.25,125,640,640,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Empress of Light,70000,50,25,96.67,115,608.6956522,609,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,102.5,585.3658537,586,
Terraria,Melee,Sword,Brand of the Inferno,85,20,0.04,3,255,Master,Boss,Wall of Flesh,14280,18,9,225,246,58.04878049,59,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Moon Lords Core,50000,70,35,0,105,476.1904762,477,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Moon Lord,45000,50,25,105,115,391.3043478,392,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,122.75,260.6924644,261,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Plantera,30000,36,18,52.5,122,245.9016393,246,
Terraria,Melee,Yoyo,Terrarian,190,25,0.14,2.4,456,Master,Boss,Golem - Second Form,28687,26,13,172,443,64.75620767,65,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Skeletron Prime,28000,36,18,70.5,122,229.5081967,230,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Moon Lords Hand,25000,40,20,70,120,208.3333333,209,
Terraria,Melee,Boomerang,Paladins Hammer,90,15,0.04,4,360,Expert,Boss,Golem - Second Form,22500,26,13,115,347,64.84149856,65,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,130,192.3076923,193,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Spazmatism First Form,23000,10,5,50,135,170.3703704,171,
Terraria,Melee,Sword,True Excalibur,72,18,0.04,3.333333333,240,Master,Boss,Prime Cannon,13387,23,11.5,158,228.5,58.58643326,59,
Terraria,Melee,Sword,Excalibur,72,20,0.04,3,216,Expert,Boss,Retinazer Second Form,12000,20,10,91.33,206,58.25242718,59,
Terraria,Melee,Boomerang,Bananarang,45,11,0.04,5.454545455,245.4545455,Master,Boss,Retinazer Second Form,15300,20,10,137,235.4545455,64.98069497,65,
Terraria,Melee,Boomerang,Bananarang,45,11,0.04,5.454545455,245.4545455,Expert,Boss,Golem Fist - First Form,15000,28,14,94,231.4545455,64.80754123,65,
Terraria,Melee,Weapon,Jousting Lance,56,24,0.04,2.5,140,Normal,Boss,Retinazer First Form,20000,10,5,42.5,135,148.1481481,149,
Terraria,Melee,Sword,Chlorophyte Saber,57,16,0.04,3.75,213.75,Expert,Boss,Retinazer Second Form,12000,20,10,91.33,203.75,58.89570552,59,
Terraria,Melee,Yoyo,Kraken,95,25,0.14,2.4,228,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,214,64.48598131,65,
Terraria,Melee,Yoyo,Kraken,95,25,0.14,2.4,228,Expert,Boss,Prime Saw,13500,38,19,95,209,64.59330144,65,
Terraria,Melee,Flail,Golem Fist,90,24,0.04,2.5,225,Expert,Boss,Prime Vice,13500,34,17,88,208,64.90384615,65,
Terraria,Melee,Sword,Slap Hand,55,20,0.19,3,165,Expert,Boss,Prime Laser,9000,20,10,74.5,155,58.06451613,59,
Terraria,Melee,Flail,Flower Pow,130,40,0.04,1.5,195,Expert,Boss,Retinazer Second Form,12000,20,10,91.33,185,64.86486486,65,
Terraria,Melee,Weapon,Hallowed Jousting Lance,78,24,0.04,2.5,195,Expert,Boss,Retinazer Second Form,12000,20,10,91.33,185,64.86486486,65,
Terraria,Melee,Weapon,Shadowflame Knife,38,12,0.07,5,190,Expert,Boss,Deerclops,11900,10,5,54.67,185,64.32432432,65,
Terraria,Melee,Spear,North Pole,73,25,0.04,2.4,175.2,Expert,Boss,Prime Cannon,10500,23,11.5,100.5,163.7,64.14172266,65,
